block_number,category,contract_address,contract_version,exchange_name,liquidity,liquidity_delta,pool_balance,quantity,sender_address,tick_lower,tick_upper,timestamp,transaction_hash
16309766,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32574579197831400952,-1718041746087900105890,57146157155894,-21220490927367,0xBbAD96336943A36E3e292D973B3382dd0bA4D1EF,205480,205490,2023-01-01T05:16:23Z,0x1bb1943e18161ca53cfdea90245741fc26bfe5df02852707bc34964b380a8886
16309766,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32574579197831400952,-1718041746087900105890,101332406263848295104383,-7075532061572769712509,0xBbAD96336943A36E3e292D973B3382dd0bA4D1EF,205480,205490,2023-01-01T05:16:23Z,0x1bb1943e18161ca53cfdea90245741fc26bfe5df02852707bc34964b380a8886
16309766,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32574579197831400952,1718041746087900105890,57146157155894,21122400746189,0xBbAD96336943A36E3e292D973B3382dd0bA4D1EF,205480,205490,2023-01-01T05:16:23Z,0xa499991325b08ab9ee28a389b4faddf1ef7fda356bcb7568b3a93a0eba74b746
16309766,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32574579197831400952,1718041746087900105890,101332406263848295104383,7157791670332724435927,0xBbAD96336943A36E3e292D973B3382dd0bA4D1EF,205480,205490,2023-01-01T05:16:23Z,0xa499991325b08ab9ee28a389b4faddf1ef7fda356bcb7568b3a93a0eba74b746
16309770,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32574579197831400952,0,57138627672484,-14753724,0x407A0046879Ad987D37A76Ba5f692A739288feBd,204650,206760,2023-01-01T05:17:11Z,0xc273f7256db70596b90a558b663c323257830cf45ff6cae482f2e15139654f41
16309770,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32574579197831400952,0,101338699138890146580077,-12252135805911745,0x407A0046879Ad987D37A76Ba5f692A739288feBd,204650,206760,2023-01-01T05:17:11Z,0xc273f7256db70596b90a558b663c323257830cf45ff6cae482f2e15139654f41
16309775,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32574579197831400952,0,57143948184456,-249862815,0xc208a412854613d172C0171ce8e70D75374bAEc2,203190,207240,2023-01-01T05:18:11Z,0x8cea108825e10107681780e5d5868169790f329707576ab54ddf85a6286b58d8
16309775,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32574579197831400952,0,101333822593135923887696,-207881241304636800,0xc208a412854613d172C0171ce8e70D75374bAEc2,203190,207240,2023-01-01T05:18:11Z,0x8cea108825e10107681780e5d5868169790f329707576ab54ddf85a6286b58d8
16309827,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32574579197831400952,0,57298180172090,-23697801111316,0x479Bc00624e58398f4Cf59D78884d12Fb515790A,205480,205490,2023-01-01T05:28:35Z,0x69b10d6d50c9a39801338b3e4a392920cdb92c326e5f6ef304a62f83de267df1
16309827,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32574579197831400952,0,101204954612893678377544,-2079147215156036161750,0x479Bc00624e58398f4Cf59D78884d12Fb515790A,205480,205490,2023-01-01T05:28:35Z,0x69b10d6d50c9a39801338b3e4a392920cdb92c326e5f6ef304a62f83de267df1
16309827,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32574579197831400952,-1516383021381810502065,101204954612893678377544,-2079112401383448147754,0x479Bc00624e58398f4Cf59D78884d12Fb515790A,205480,205490,2023-01-01T05:28:35Z,0x69b10d6d50c9a39801338b3e4a392920cdb92c326e5f6ef304a62f83de267df1
16309827,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32574579197831400952,-1516383021381810502065,57298180172090,-23697801111316,0x479Bc00624e58398f4Cf59D78884d12Fb515790A,205480,205490,2023-01-01T05:28:35Z,0x69b10d6d50c9a39801338b3e4a392920cdb92c326e5f6ef304a62f83de267df1
16309827,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32574579197831400952,1516383021381810502065,101204954612893678377544,2009519669980008168624,0x479Bc00624e58398f4Cf59D78884d12Fb515790A,205480,205490,2023-01-01T05:28:35Z,0x6a3051dc6f06fe17fe1841c8b4eb4ddacb6e98906454762664754ee706e182c2
16309827,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32574579197831400952,1516383021381810502065,57298180172090,23780802735576,0x479Bc00624e58398f4Cf59D78884d12Fb515790A,205480,205490,2023-01-01T05:28:35Z,0x6a3051dc6f06fe17fe1841c8b4eb4ddacb6e98906454762664754ee706e182c2
16309847,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583601946614429361,0,57570205147396,-12744603821329,0x36a454aEF52938c8637CD4689B2980C1Cfd43389,205470,205480,2023-01-01T05:32:35Z,0x91f649de8a4e0e5957115607c07e606bfe4393921841591174e1fa86258d80f0
16309847,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583601946614429361,0,100977066046646953113958,-12094973779683565418303,0x36a454aEF52938c8637CD4689B2980C1Cfd43389,205470,205480,2023-01-01T05:32:35Z,0x91f649de8a4e0e5957115607c07e606bfe4393921841591174e1fa86258d80f0
16309847,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583601946614429361,-1573769269397406394319,57570205147396,-12744603821329,0x36a454aEF52938c8637CD4689B2980C1Cfd43389,205470,205480,2023-01-01T05:32:35Z,0x91f649de8a4e0e5957115607c07e606bfe4393921841591174e1fa86258d80f0
16309847,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583601946614429361,-1573769269397406394319,100977066046646953113958,-12094924793894157869015,0x36a454aEF52938c8637CD4689B2980C1Cfd43389,205470,205480,2023-01-01T05:32:35Z,0x91f649de8a4e0e5957115607c07e606bfe4393921841591174e1fa86258d80f0
16309847,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583601946614429361,1573769269397406394319,57570205147396,12861459717631,0x36a454aEF52938c8637CD4689B2980C1Cfd43389,205470,205480,2023-01-01T05:32:35Z,0xd8fc2d2b093b4873de56abb6c117bf355ca7ea71ee5b197096adb76a93b461b2
16309847,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583601946614429361,1573769269397406394319,100977066046646953113958,11997002200868466842002,0x36a454aEF52938c8637CD4689B2980C1Cfd43389,205470,205480,2023-01-01T05:32:35Z,0xd8fc2d2b093b4873de56abb6c117bf355ca7ea71ee5b197096adb76a93b461b2
16309848,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583413118839385806,0,57571331024732,-898534253,0xC0c6261F1608AD74fcdDa25b15B6d53DceBADcE9,205250,208430,2023-01-01T05:32:47Z,0x7dad58f32bf970c503c51ea88117ba5c4ff072b432343ce092af4366bc03c1fb
16309848,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583413118839385806,0,100975307032372651019750,-63450847822336792,0xC0c6261F1608AD74fcdDa25b15B6d53DceBADcE9,205250,208430,2023-01-01T05:32:47Z,0x7dad58f32bf970c503c51ea88117ba5c4ff072b432343ce092af4366bc03c1fb
16309848,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583413118839385806,-188827775043555,57571331024732,-895841892,0xC0c6261F1608AD74fcdDa25b15B6d53DceBADcE9,205250,208430,2023-01-01T05:32:47Z,0x7dad58f32bf970c503c51ea88117ba5c4ff072b432343ce092af4366bc03c1fb
16309848,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583413118839385806,-188827775043555,100975307032372651019750,-61220813893528365,0xC0c6261F1608AD74fcdDa25b15B6d53DceBADcE9,205250,208430,2023-01-01T05:32:47Z,0x7dad58f32bf970c503c51ea88117ba5c4ff072b432343ce092af4366bc03c1fb
16309848,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583413118839385806,0,57571331024732,-12868344290509,0xfb9779477e5b4834BF2bC02dD29b97b344d0F700,205470,205480,2023-01-01T05:32:47Z,0xb114f000760ee32fc0203ef8542aa8d4fe2c124dc25b08bc7031c9f8dead833f
16309848,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583413118839385806,0,100975307032372651019750,-12037315962604409373337,0xfb9779477e5b4834BF2bC02dD29b97b344d0F700,205470,205480,2023-01-01T05:32:47Z,0xb114f000760ee32fc0203ef8542aa8d4fe2c124dc25b08bc7031c9f8dead833f
16309848,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583413118839385806,-1576950849472463618891,57571331024732,-12868295302715,0xfb9779477e5b4834BF2bC02dD29b97b344d0F700,205470,205480,2023-01-01T05:32:47Z,0xb114f000760ee32fc0203ef8542aa8d4fe2c124dc25b08bc7031c9f8dead833f
16309848,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583413118839385806,-1576950849472463618891,100975307032372651019750,-12037315962604409373337,0xfb9779477e5b4834BF2bC02dD29b97b344d0F700,205470,205480,2023-01-01T05:32:47Z,0xb114f000760ee32fc0203ef8542aa8d4fe2c124dc25b08bc7031c9f8dead833f
16309848,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583413118839385806,1576950849472463618891,57571331024732,12770368702098,0xfb9779477e5b4834BF2bC02dD29b97b344d0F700,205470,205480,2023-01-01T05:32:47Z,0xfb90ce158153081350e09d209374f21270d0b5545da77360ba4b00e852c3107f
16309848,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583413118839385806,1576950849472463618891,100975307032372651019750,12119376263675559535710,0xfb9779477e5b4834BF2bC02dD29b97b344d0F700,205470,205480,2023-01-01T05:32:47Z,0xfb90ce158153081350e09d209374f21270d0b5545da77360ba4b00e852c3107f
16309851,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583413118839385806,0,57570896258911,-12798178876107,0x065e3DbaFCb2C26A978720f9eB4Bce6aD9D644a1,205470,205480,2023-01-01T05:33:23Z,0xcd2f5b39303de8903ab6965c77d6e87ed6b0556a61c3919d5c14ea1b67d84396
16309851,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583413118839385806,0,100975672388067963215970,-12096101322548233829279,0x065e3DbaFCb2C26A978720f9eB4Bce6aD9D644a1,205470,205480,2023-01-01T05:33:23Z,0xcd2f5b39303de8903ab6965c77d6e87ed6b0556a61c3919d5c14ea1b67d84396
16309851,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583413118839385806,-1576950849472463618890,57570896258911,-12798178876107,0x065e3DbaFCb2C26A978720f9eB4Bce6aD9D644a1,205470,205480,2023-01-01T05:33:23Z,0xcd2f5b39303de8903ab6965c77d6e87ed6b0556a61c3919d5c14ea1b67d84396
16309851,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583413118839385806,-1576950849472463618890,100975672388067963215970,-12096071929868261917052,0x065e3DbaFCb2C26A978720f9eB4Bce6aD9D644a1,205470,205480,2023-01-01T05:33:23Z,0xcd2f5b39303de8903ab6965c77d6e87ed6b0556a61c3919d5c14ea1b67d84396
16309851,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583413118839385806,1576950849472463618890,57570896258911,12868295302716,0x065e3DbaFCb2C26A978720f9eB4Bce6aD9D644a1,205470,205480,2023-01-01T05:33:23Z,0x6d0abe58f3a9e695fcc00847198c7a7690c43324dc5f16e69c442019825dff74
16309851,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583413118839385806,1576950849472463618890,100975672388067963215970,12037315962604409373330,0x065e3DbaFCb2C26A978720f9eB4Bce6aD9D644a1,205470,205480,2023-01-01T05:33:23Z,0x6d0abe58f3a9e695fcc00847198c7a7690c43324dc5f16e69c442019825dff74
16309874,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,147806755742518,57617310221081,701434125,0xC0c6261F1608AD74fcdDa25b15B6d53DceBADcE9,205010,208430,2023-01-01T05:37:59Z,0xc1067dd8ee79ab91f562a667e95246fb5da07dd97334a3a657e507b5386a388d
16309874,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,147806755742518,100937489672929320117564,98212406274949767,0xC0c6261F1608AD74fcdDa25b15B6d53DceBADcE9,205010,208430,2023-01-01T05:37:59Z,0xc1067dd8ee79ab91f562a667e95246fb5da07dd97334a3a657e507b5386a388d
16309901,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,0,100936431266006106935006,-11624559805667763462158,0xeCa2e2D894D19778939bD4DfC34D2a3C45E96456,205470,205480,2023-01-01T05:43:23Z,0xff1b9417ee334b9ffcf73a3e1aaf45c4e5ce4d435eaf7d6436ba26aba10e277d
16309901,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,0,57618589345291,-17315389986932,0xeCa2e2D894D19778939bD4DfC34D2a3C45E96456,205470,205480,2023-01-01T05:43:23Z,0xff1b9417ee334b9ffcf73a3e1aaf45c4e5ce4d435eaf7d6436ba26aba10e277d
16309901,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,-1805932812321969817557,57618589345291,-17315353151536,0xeCa2e2D894D19778939bD4DfC34D2a3C45E96456,205470,205480,2023-01-01T05:43:23Z,0xff1b9417ee334b9ffcf73a3e1aaf45c4e5ce4d435eaf7d6436ba26aba10e277d
16309901,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,-1805932812321969817557,100936431266006106935006,-11624559805667763462158,0xeCa2e2D894D19778939bD4DfC34D2a3C45E96456,205470,205480,2023-01-01T05:43:23Z,0xff1b9417ee334b9ffcf73a3e1aaf45c4e5ce4d435eaf7d6436ba26aba10e277d
16309901,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,1805932812321969817557,57618589345291,17241719192975,0xeCa2e2D894D19778939bD4DfC34D2a3C45E96456,205470,205480,2023-01-01T05:43:23Z,0x46ab19ad2bdc20d0e4c4df0a8e5bcad9e203c5f07af94d6ce1d9877a3b827b82
16309901,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,1805932812321969817557,100936431266006106935006,11686258277627409979288,0xeCa2e2D894D19778939bD4DfC34D2a3C45E96456,205470,205480,2023-01-01T05:43:23Z,0x46ab19ad2bdc20d0e4c4df0a8e5bcad9e203c5f07af94d6ce1d9877a3b827b82
16309924,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,0,57568304830809,-12012553716104,0x76e40D0a69Fd81826B5eb7D18145626d46EAFdef,205470,205480,2023-01-01T05:47:59Z,0x9788796a7aa47777c42668bc951afc7ee1c41959f9f99bfee849dfc1d0269b3a
16309924,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,0,100978589805539450071376,-11542592005623898519428,0x76e40D0a69Fd81826B5eb7D18145626d46EAFdef,205470,205480,2023-01-01T05:47:59Z,0x9788796a7aa47777c42668bc951afc7ee1c41959f9f99bfee849dfc1d0269b3a
16309924,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,-1493209198809849615909,57568304830809,-12012504783863,0x76e40D0a69Fd81826B5eb7D18145626d46EAFdef,205470,205480,2023-01-01T05:47:59Z,0x9788796a7aa47777c42668bc951afc7ee1c41959f9f99bfee849dfc1d0269b3a
16309924,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,-1493209198809849615909,100978589805539450071376,-11542592005623898519428,0x76e40D0a69Fd81826B5eb7D18145626d46EAFdef,205470,205480,2023-01-01T05:47:59Z,0x9788796a7aa47777c42668bc951afc7ee1c41959f9f99bfee849dfc1d0269b3a
16309924,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,1493209198809849615909,57568304830809,11914689232919,0x76e40D0a69Fd81826B5eb7D18145626d46EAFdef,205470,205480,2023-01-01T05:47:59Z,0x8b6775e69c14318a44a860bc7e138461ccde9a29ffea3fec81444506b1045009
16309924,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,1493209198809849615909,100978589805539450071376,11624559805667763462159,0x76e40D0a69Fd81826B5eb7D18145626d46EAFdef,205470,205480,2023-01-01T05:47:59Z,0x8b6775e69c14318a44a860bc7e138461ccde9a29ffea3fec81444506b1045009
16309931,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,0,100976254142105422836095,-11488025407914887938475,0x4603180BBB8221157880AfaA84638E0fc467738D,205470,205480,2023-01-01T05:49:23Z,0xe9e0274cf5ffde4dd660f3993ad24edaab767708ad9dc20c1e85a7b6accfd376
16309931,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,0,57571093671658,-12195987182630,0x4603180BBB8221157880AfaA84638E0fc467738D,205470,205480,2023-01-01T05:49:23Z,0xe9e0274cf5ffde4dd660f3993ad24edaab767708ad9dc20c1e85a7b6accfd376
16309931,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,-1500061005476658254343,57571093671658,-12195948173330,0x4603180BBB8221157880AfaA84638E0fc467738D,205470,205480,2023-01-01T05:49:23Z,0xe9e0274cf5ffde4dd660f3993ad24edaab767708ad9dc20c1e85a7b6accfd376
16309931,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,-1500061005476658254343,100976254142105422836095,-11488025407914887938475,0x4603180BBB8221157880AfaA84638E0fc467738D,205470,205480,2023-01-01T05:49:23Z,0xe9e0274cf5ffde4dd660f3993ad24edaab767708ad9dc20c1e85a7b6accfd376
16309931,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,1500061005476658254343,57571093671658,12117968581929,0x4603180BBB8221157880AfaA84638E0fc467738D,205470,205480,2023-01-01T05:49:23Z,0x559c58284862e5a06d158b667c5a4fb822f22e11be7cf7a33d0954d61df8a42c
16309931,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32583560925595128324,1500061005476658254343,100976254142105422836095,11553370655528931102950,0x4603180BBB8221157880AfaA84638E0fc467738D,205470,205480,2023-01-01T05:49:23Z,0x559c58284862e5a06d158b667c5a4fb822f22e11be7cf7a33d0954d61df8a42c
16309981,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586245551192694763,2684625597566439,57593302448845,4940923238,0xa3846D97dc7Bf530b541aa3527232fFefA2e0083,204740,206570,2023-01-01T05:59:35Z,0x3bd7aca104133f66646ceea0665d864a1fdc1d6f2f607e6a831501c709dde1c6
16309981,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586245551192694763,2684625597566439,100964625052981659429221,2803918018457596559,0xa3846D97dc7Bf530b541aa3527232fFefA2e0083,204740,206570,2023-01-01T05:59:35Z,0x3bd7aca104133f66646ceea0665d864a1fdc1d6f2f607e6a831501c709dde1c6
16310001,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586245604463225080,0,57698917180147,-53667155,0xCaB044421C8d9440B052430bD522895863e651B9,200310,206290,2023-01-01T06:03:35Z,0x7c7a4ff7d7482071942f0f39744afb5886a873ad6ff37a8c88b988cf2fe9c825
16310001,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586245604463225080,0,100876093321020829166436,-43624597508665360,0xCaB044421C8d9440B052430bD522895863e651B9,200310,206290,2023-01-01T06:03:35Z,0x7c7a4ff7d7482071942f0f39744afb5886a873ad6ff37a8c88b988cf2fe9c825
16310005,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586761558986802692,515954523577612,100839624739214255942668,4998971286025017931,0xed0A5D0cFad7214519614Eec1D0344A39072fd8c,197320,223340,2023-01-01T06:04:23Z,0x610f25c582d30987f5fc87a174c6a20262b0b858b224323bcac2aa86b92ba6e9
16310005,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586761558986802692,515954523577612,57758970937558,10530277131,0xed0A5D0cFad7214519614Eec1D0344A39072fd8c,197320,223340,2023-01-01T06:04:23Z,0x610f25c582d30987f5fc87a174c6a20262b0b858b224323bcac2aa86b92ba6e9
16310044,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586761558986802692,0,57841304989043,-20968703522067,0x431B5A84aCC1297Eda88259f300262F1bc3A74f3,205470,205480,2023-01-01T06:12:11Z,0xa6c12795d475a0a905d451d03429cecbfbfb92228d34677acec226e9a5b3155e
16310044,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586761558986802692,0,100770711135393494436493,-1462086649599124041318,0x431B5A84aCC1297Eda88259f300262F1bc3A74f3,205470,205480,2023-01-01T06:12:11Z,0xa6c12795d475a0a905d451d03429cecbfbfb92228d34677acec226e9a5b3155e
16310044,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586761558986802692,-1315107491004870702986,57841304989043,-20968680740549,0x431B5A84aCC1297Eda88259f300262F1bc3A74f3,205470,205480,2023-01-01T06:12:11Z,0xa6c12795d475a0a905d451d03429cecbfbfb92228d34677acec226e9a5b3155e
16310044,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586761558986802692,-1315107491004870702986,100770711135393494436493,-1462086649599124041318,0x431B5A84aCC1297Eda88259f300262F1bc3A74f3,205470,205480,2023-01-01T06:12:11Z,0xa6c12795d475a0a905d451d03429cecbfbfb92228d34677acec226e9a5b3155e
16310044,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586761558986802692,1315107491004870702986,57841304989043,20923140485909,0x431B5A84aCC1297Eda88259f300262F1bc3A74f3,205470,205480,2023-01-01T06:12:11Z,0x126ef8cc2024cb35a3e82717979a176e4c0e4b115b62c1e17ca81142f4b2d6d3
16310044,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586761558986802692,1315107491004870702986,100770711135393494436493,1500231141458935375653,0x431B5A84aCC1297Eda88259f300262F1bc3A74f3,205470,205480,2023-01-01T06:12:11Z,0x126ef8cc2024cb35a3e82717979a176e4c0e4b115b62c1e17ca81142f4b2d6d3
16310100,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586819426884481205,2823509414046411,57768210564573,1873861896,0x47fD0834DD8b435BbbD7115bB7d3b3120dD0946d,205080,205860,2023-01-01T06:23:23Z,0xe9e37494fe6762ec7eb88a736904786b6ab7edb1f83b78b82ad7d64c77ca15c0
16310100,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586819426884481205,2823509414046411,100832024248096653021382,1586353163331992227,0x47fD0834DD8b435BbbD7115bB7d3b3120dD0946d,205080,205860,2023-01-01T06:23:23Z,0xe9e37494fe6762ec7eb88a736904786b6ab7edb1f83b78b82ad7d64c77ca15c0
16310150,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586980088754931868,160661870450663,57794627089410,469726353,0xc208a412854613d172C0171ce8e70D75374bAEc2,203190,207240,2023-01-01T06:33:23Z,0x85f242cd998f4a5e137d8479c362961de21b4506f77b2813cf17e337323b0f82
16310150,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586980088754931868,160661870450663,100810809650922248591620,501306648725102093,0xc208a412854613d172C0171ce8e70D75374bAEc2,203190,207240,2023-01-01T06:33:23Z,0x85f242cd998f4a5e137d8479c362961de21b4506f77b2813cf17e337323b0f82
16310198,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586980088754931868,0,100765342062773249479287,-1207275317031697256290,0x4603180BBB8221157880AfaA84638E0fc467738D,205470,205480,2023-01-01T06:42:59Z,0x9ff477dbb03b50d84726e07b203372faef4d1ba43ec4560c6a547a89a9b9a4de
16310198,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586980088754931868,0,57849039817253,-20860211428858,0x4603180BBB8221157880AfaA84638E0fc467738D,205470,205480,2023-01-01T06:42:59Z,0x9ff477dbb03b50d84726e07b203372faef4d1ba43ec4560c6a547a89a9b9a4de
16310198,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586980088754931868,-1291213108984807544558,57849039817253,-20860200360442,0x4603180BBB8221157880AfaA84638E0fc467738D,205470,205480,2023-01-01T06:42:59Z,0x9ff477dbb03b50d84726e07b203372faef4d1ba43ec4560c6a547a89a9b9a4de
16310198,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586980088754931868,-1291213108984807544558,100765342062773249479287,-1207275317031697256290,0x4603180BBB8221157880AfaA84638E0fc467738D,205470,205480,2023-01-01T06:42:59Z,0x9ff477dbb03b50d84726e07b203372faef4d1ba43ec4560c6a547a89a9b9a4de
16310198,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586980088754931868,1291213108984807544558,100765342062773249479287,1225807608480537053199,0x4603180BBB8221157880AfaA84638E0fc467738D,205470,205480,2023-01-01T06:42:59Z,0x93576a4825b204838bdc96929cf39a8ffbb165b189333292d6f21d626059dc80
16310198,deposit,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32586980088754931868,1291213108984807544558,57849039817253,20838074596866,0x4603180BBB8221157880AfaA84638E0fc467738D,205470,205480,2023-01-01T06:42:59Z,0x93576a4825b204838bdc96929cf39a8ffbb165b189333292d6f21d626059dc80
16310250,withdraw,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,v3,uniswap,32039509421842395640,0,57828428392148,-39257364891,0xE25e044D1B59caF7C4Bd7f7E2D7065D20292AA77,205410,205510,2023-01-01T06:53:23Z,0x09e7f1851c6c2b3074b04a33f067d01b616a3c4fbf064d073b85a3325136a81f
